	SCR_0pt5mM_A	SCR_0pt5mM_B	SH1_0pt5mM_A	SH1_0pt5mM_B
ENSMUSG00000024742.15|Fen1	4.73039690208156	4.81676171854036	5.80170169771974	5.78836833932417
ENSMUSG00000024743.16|Syt7	3.76172560394228	3.91838411165304	3.04644029864332	2.77295215393344
ENSMUSG00000024747.3|Aldh1a7	0.628827247113733	0.847158595600039	3.0423466715865	3.16720344628919
ENSMUSG00000024750.11|Zfand5	6.43612915805324	6.5326452257418	6.94216338200844	6.93506130108262
ENSMUSG00000024754.13|Cemip2	4.51101366672575	4.51070592453484	5.92651823383364	5.88508642253826
ENSMUSG00000024758.15|Rtn3	7.65343744373454	7.74042743547857	8.38369029877275	8.39014276768744
ENSMUSG00000024759.14|Atl3	7.15997879658395	7.28031658283019	7.28659532532293	7.14814265924202
ENSMUSG00000024764.10|Naa40	4.99323221015815	4.91236871534586	5.60847602627711	5.46424631370667
ENSMUSG00000024767.11|Otub1	6.46415197241773	6.35423795014368	6.45489277749243	6.41355948714865
ENSMUSG00000024769.7|Cdc42bpg	5.55350288039348	5.48442681858493	5.90453454233348	5.89243544800568
ENSMUSG00000024772.9|Ehd1	6.32796198742992	6.18868029494048	6.54375851470308	6.55276968067785
ENSMUSG00000024773.15|Atg2a	5.22110511853315	5.17377446722252	6.5467368022404	6.52826677668752
ENSMUSG00000024776.17|Stambpl1	5.43224828888943	5.67892748071658	4.51828211776733	4.69814198770008
ENSMUSG00000024777.10|Ppp2r5b	5.642564495063	5.70268828844674	6.03604521365899	6.01087637019684
ENSMUSG00000024778.13|Fas	2.24084258883945	2.1875082460513	3.00208456669461	2.92917752623358
ENSMUSG00000024780.7|Cdc37l1	5.97463616255453	6.07771687588556	5.48968146348272	5.32304407208599
ENSMUSG00000024781.16|Lipa	5.29241252380556	5.42318185734765	7.33795713064912	7.35241722649684
ENSMUSG00000024782.7|Ak3	7.18801276746711	7.21436086373829	8.31218550799139	8.29252860998019
ENSMUSG00000024785.7|Rcl1	5.97774197954144	5.98522673361754	5.48688804153085	5.40992817855943
ENSMUSG00000024787.14|Snx15	3.58422403342961	3.63424528911253	4.05262140644337	4.20022699707393
ENSMUSG00000024789.13|Jak2	6.67327984007707	6.61465565903936	6.92550708458005	6.88772615290263
ENSMUSG00000024790.8|Sac3d1	2.72607537921169	2.68814218244972	1.95830115028528	2.32619912756416
ENSMUSG00000024791.10|Cdca5	4.2591281471655	4.17299193523899	4.77430884317105	4.66226813621644
ENSMUSG00000024792.9|Zfpl1	4.09269986703958	4.12303997515278	4.91236871534586	5.05542869386063
ENSMUSG00000024795.11|Kif20b	5.63193713589538	5.82648465269788	6.07941999097474	6.00558911938918
ENSMUSG00000024797.14|Vps51	4.43450006300241	4.42473426524555	5.17619051065608	5.31696010168306
ENSMUSG00000024799.16|Tm7sf2	3.68437353347115	3.38481298292049	3.98539507668459	3.93321423426902
ENSMUSG00000024800.8|Rpp30	4.5602633883439	4.66749115033752	4.00375804053124	4.07096906297361
ENSMUSG00000024803.9|Ankrd1	8.56258591847026	8.4879185888498	5.79882137709146	5.83466308249589
ENSMUSG00000024805.16|Pcgf5	5.31277368902248	5.47971683365196	4.38510272494054	4.39134570797719
ENSMUSG00000024807.18|Syvn1	5.6049064510607	5.57959774886877	6.33837747331559	6.30806256998779
ENSMUSG00000024810.16|Il33	8.79968546475725	8.83017505286801	7.80245110402239	7.82970324359898
ENSMUSG00000024811.11|Tnks2	8.39142526986261	8.41167670879867	8.18843472529702	8.07984776864762
ENSMUSG00000024812.11|Tjp2	6.74444640976771	6.73805386709821	7.95440217596307	7.88647333800104
ENSMUSG00000024816.12|Frmd8	5.08777952433612	4.96931251412795	5.70797387297683	5.62239698721585
ENSMUSG00000024817.13|Uhrf2	7.23295028934507	7.30385840934172	7.3297408271392	7.34818465865245
ENSMUSG00000024818.15|Slc25a45	1.88950578411742	1.67903233372729	1.89767810337442	1.59517958523455
ENSMUSG00000024824.7|Rad9a	5.66487917385729	5.43628415097684	4.88942872415116	5.09501877669209
ENSMUSG00000024826.15|Dpf2	6.6461800388799	6.51469132467836	6.22064983255297	6.22024766552538
ENSMUSG00000024827.10|Gldc	5.81988496302865	5.88825713285555	5.84368880600654	5.97545816699368
ENSMUSG00000024829.12|Mrpl21	5.65406117334465	5.59394666149537	5.32286445366465	5.42585597177603
ENSMUSG00000024830.17|Rps6kb2	4.21315755742983	4.29737351154711	4.9477041936779	4.95248183603257
ENSMUSG00000024831.14|Ighmbp2	4.08927470434989	4.0455674559353	4.07621939003646	4.15353318577853
ENSMUSG00000024833.15|Pola2	5.25913185321532	5.29110258525607	5.88899225135787	5.87074286653792
ENSMUSG00000024835.15|Coro1b	6.68013685969292	6.56404171026937	8.02522451962839	8.16523835210987
ENSMUSG00000024841.8|Eif1ad	6.34043535167765	6.34580066080487	5.0715315416386	5.11386008334425
ENSMUSG00000024843.15|Chka	8.28919631199422	8.5093036613078	7.25804869952857	7.33612302142961
ENSMUSG00000024844.15|Banf1	6.7588137801341	6.58902749748103	6.38693070088248	6.52259675433769
ENSMUSG00000024845.17|Tmem134	5.43224828888943	5.31478493456655	6.16998689112962	6.24963063602776
ENSMUSG00000024847.15|Aip	5.45375226957129	5.20144024217484	5.43928442746256	5.55508060395011
ENSMUSG00000024851.14|Pitpnm1	5.91252177360201	5.75512344508657	6.5896321798406	6.60477877007587
ENSMUSG00000024853.10|Sf3b2	7.89688783448926	7.8532955984171	8.3611891750036	8.29406463072629
ENSMUSG00000024854.4|Pold4	4.7337188957397	4.73862817210021	4.97327665897717	5.2212975805366
ENSMUSG00000024855.10|Pacs1	4.65883887324183	4.42638122288219	5.61026578129349	5.44513678877831
ENSMUSG00000024856.10|Cdk2ap2	5.71797376856585	5.64721078569947	5.91228164459166	6.09679476701908
ENSMUSG00000024858.14|Grk2	6.2605616470034	6.14766714143335	6.09126654597993	6.13087063604525
ENSMUSG00000024862.16|Klc2	4.28464785369028	4.3724425398997	3.60820878259172	3.64495215473049
ENSMUSG00000024866.10|Acy3	3.73778005833488	3.77189233733942	4.75202455903158	4.70514033184576
ENSMUSG00000024867.14|Pip5k1b	4.57122186128674	4.67145450307893	4.91696311177385	4.90488493360993
ENSMUSG00000024869.10|Gm49405	2.69722115407226	2.95967613237144	3.54101574444351	3.54461046108133
ENSMUSG00000024870.6|Rab1b	6.16144475795247	6.18622222508409	6.73428123037938	6.73503895957878
ENSMUSG00000024871.11|Doc2g	1.72379445245032	2.01970103222792	2.81400200356568	2.91571688953122
ENSMUSG00000024875.5|Yif1a	4.60447046618309	4.418193161684	5.22189082085823	5.37382281187939
ENSMUSG00000024878.9|Cbwd1	4.92916854228293	4.98687066162049	3.55459857009288	3.51554729874024
ENSMUSG00000024883.8|Rin1	6.89062036783609	6.88244008096304	5.16933694272201	4.9145387053901
ENSMUSG00000024885.9|Aldh3b1	4.55161975019897	4.47399929119851	7.07892439283204	7.07355640127565
ENSMUSG00000024887.10|Asah2	4.24958513882647	4.15525313484338	4.81367937427129	4.75658104670051
ENSMUSG00000024889.5|Rce1	4.18578838365658	4.0288734143937	4.18502424404825	4.38220803784081
ENSMUSG00000024891.6|Slc29a2	3.19140542992123	3.00423144065379	2.34896283725077	2.24366036692321
ENSMUSG00000024892.17|Pcx	5.13333230258775	4.98413021660047	6.08912150564688	6.04832520572234
ENSMUSG00000024896.9|Minpp1	5.5985566237463	5.74780375112188	5.76065938329159	5.80011635921955
ENSMUSG00000024897.9|Apba1	2.38053701794026	2.44067781893642	1.95830115028528	1.45879038327065
ENSMUSG00000024899.7|Papss2	4.13388202009229	4.08927470434989	6.64263501222709	6.61989424542124
ENSMUSG00000024900.5|Cpt1a	6.06882841529223	6.07535062183165	7.38910451322581	7.34054076692549
ENSMUSG00000024901.15|Peli3	0.590421508514363	0.4286497655998	2.63065294778764	2.76433718708588
ENSMUSG00000024902.5|Mrpl11	4.92393550215479	5.02002557789882	5.26291088881529	5.41418965916161
ENSMUSG00000024905.15|Tesmin	-2.5690603545898	-1.99852858288246	0.481007397114091	0.590421508514363
ENSMUSG00000024906.10|Mus81	3.39310070777575	3.11752622596238	3.15651862333607	3.3437385392952
ENSMUSG00000024908.15|Ppp6r3	7.07119756494628	7.11785301781655	7.27367870482268	7.18422601968371
ENSMUSG00000024909.15|Efemp2	5.33732731561646	5.04977786003585	6.18731545828932	6.28296804105745
ENSMUSG00000024911.7|Fibp	4.80643144732403	4.83979055677989	5.72513344685784	5.94526531355749
ENSMUSG00000024912.6|Fosl1	6.85882424676428	6.92622849346009	3.68649203448249	3.78141755286721
ENSMUSG00000024913.16|Lrp5	6.51461618431056	6.36612351080501	7.69192188723647	7.60882709043193
ENSMUSG00000024914.16|Drap1	5.99977472958879	5.73571085996325	6.00433663295344	6.13046259936923
ENSMUSG00000024921.17|Smarca2	3.95166889149113	4.08584135894559	4.78331758791169	4.89655724360327
ENSMUSG00000024924.14|Vldlr	7.62861008499195	7.62834580771308	7.94271257832536	7.87724546974726
ENSMUSG00000024925.11|Rnaseh2c	2.95967613237144	3.63785618328157	3.9059955355016	4.08927470434989
ENSMUSG00000024926.10|Kat5	5.09630092026045	5.17135440576754	4.91354894940619	5.00416750308242
ENSMUSG00000024927.8|Rela	6.33439209808406	6.28296804105745	6.20808737078761	6.2245081585765
ENSMUSG00000024937.15|Ehbp1l1	6.36354697439163	6.45602665243138	6.7163920078629	6.77452191384815
ENSMUSG00000024939.6|Fam89b	4.65478199524294	4.51070592453484	4.62406806605301	4.634930608573
ENSMUSG00000024940.11|Ltbp3	7.76161252306472	7.73786592027053	8.60091891458588	8.61685564790182
ENSMUSG00000024941.9|Scyl1	6.10273265014134	6.02176460700591	6.2063234391725	6.32279176584023
ENSMUSG00000024942.17|Capn1	5.97522740147412	5.79280059675296	6.65348692394156	6.58273226705128
ENSMUSG00000024943.9|Smc5	6.43817571582928	6.55899771613483	6.32405185883913	6.27435217202285
ENSMUSG00000024944.6|Arl2	4.54851432669826	4.49712937954501	5.22502551238228	5.38224862854344
ENSMUSG00000024947.17|Men1	5.48999828685331	5.49859290975182	6.16285028902914	6.29014458929501
ENSMUSG00000024948.15|Map4k2	4.18141243330648	4.18101345774527	5.23746226850605	5.30909966537006
ENSMUSG00000024949.17|Sf1	7.94694671815502	7.94271257832536	7.65025998889748	7.56997162147939
ENSMUSG00000024952.13|Rps6ka4	5.11699979214955	5.13786448453967	5.16162522973282	5.09501877669209
ENSMUSG00000024953.17|Prdx5	6.68339357716391	6.51389411245975	7.28540714197806	7.38963239839005
ENSMUSG00000024955.14|Esrra	4.88052628041785	4.76036289052649	5.5379234452417	5.61368798125849
ENSMUSG00000024958.13|Gpr137	3.77769803073232	3.73990141369007	4.59930181157215	4.84744310321907
ENSMUSG00000024959.14|Bad	3.75417577985932	3.68152459085722	5.01415518941727	5.20815259012378
ENSMUSG00000024960.9|Plcb3	6.34222213478153	6.32486744914033	7.90539096278436	7.95733069810946
ENSMUSG00000024962.13|Vegfb	4.26812727942416	4.2643731606454	4.59264421359418	4.65246442403836
ENSMUSG00000024963.12|Dnajc4	2.52733221702775	2.49253934165808	3.34915412107462	3.59747152408347
ENSMUSG00000024966.9|Stip1	7.85816686049955	7.80085634284522	7.95887461488048	8.05056169250329
ENSMUSG00000024968.14|Rcor2	3.77239466880659	3.8208005242639	4.11147460116455	4.38220803784081
ENSMUSG00000024969.15|Mark2	6.49368676866952	6.4425569888731	6.98908390847453	6.91864540464112
ENSMUSG00000024970.5|Spindoc	4.35178746967397	4.23228199759444	4.22368452912335	4.2643731606454
ENSMUSG00000024974.10|Smc3	7.37163449342157	7.45675186051009	7.21265709126047	7.13847936586232
ENSMUSG00000024975.13|Pdcd4	5.0014605882925	5.04224993832649	7.01010083124573	6.99230928046849
ENSMUSG00000024976.14|Shoc2	6.3740062048156	6.46423553909212	6.75368720685374	6.71095026784359
ENSMUSG00000024978.11|Gpam	4.91019270172391	4.90022939825172	5.17619051065608	5.13125890058419
ENSMUSG00000024981.6|Acsl5	8.19503017544397	8.26808266659525	8.37071289566041	8.3128240482391
ENSMUSG00000024982.10|Zdhhc6	6.39668577010272	6.46924397134614	6.6748711051404	6.66172637455043
ENSMUSG00000024983.10|Vti1a	4.81676171854036	4.68994697573681	4.78754893650598	4.55255488450803
ENSMUSG00000024985.19|Tcf7l2	4.4405525723871	4.55531290785362	5.5235576406323	5.66805101802794
ENSMUSG00000024986.12|Hhex	4.53384378404085	4.62082692687863	6.08354110142153	6.15072844898882
ENSMUSG00000024989.15|Cep55	5.35307964488603	5.39620816131606	5.76065938329159	5.66805101802794
ENSMUSG00000024990.13|Rbp4	7.25614602501208	7.21265709126047	7.27955494319244	7.35241722649684
ENSMUSG00000024991.8|Eif3a	9.27651124833263	9.37600578278952	8.84964525994958	8.7788597516359
ENSMUSG00000024993.15|Fam45a	5.32304407208599	5.36575716706568	5.06216785978034	5.24355473550032
ENSMUSG00000024997.7|Prdx3	6.03250420873846	6.06904690512046	6.47349383395658	6.54352414652417
ENSMUSG00000024998.17|Plce1	4.63000570275292	4.72050252103109	5.16771575180259	4.93818815302408
ENSMUSG00000024999.7|Noc3l	6.47911660372336	6.534695314621	5.13826192135092	5.10079362777784
ENSMUSG00000025001.11|Hells	7.34653036925904	7.40524025535053	6.64581453883392	6.53754521277066
ENSMUSG00000025002.5|Cyp2c55	-2.25514663572275	-1.20823475855441	0.029433498627186	0.207580380521417
ENSMUSG00000025006.16|Sorbs1	3.58165985747603	3.54101574444351	3.54101574444351	3.12176533228977
ENSMUSG00000025007.13|Aldh18a1	8.69721506184456	8.66266224894038	6.49302791399454	6.51889409889515
ENSMUSG00000025008.15|Tctn3	2.07951441718032	2.53598377908473	2.8924756852079	2.84064299858773
ENSMUSG00000025010.14|Ccnj	3.1766282460385	3.15555938235039	1.95830115028528	1.43729385486146
ENSMUSG00000025016.11|Tm9sf3	8.75975602826308	8.86287703190343	9.33238115620286	9.23924860382696
ENSMUSG00000025017.10|Pik3ap1	6.11541395332	6.03205294843079	8.03223857295773	8.00032152971231
ENSMUSG00000025019.16|Lcor	5.45926427706358	5.41095629136849	4.81676171854036	4.34258990467472
ENSMUSG00000025020.11|Slit1	1.83761455709535	1.80931609796783	0.305608500571638	-0.2190507396291
ENSMUSG00000025024.7|Smndc1	6.5009560986346	6.57014082934275	5.6049064510607	5.61743177355498
ENSMUSG00000025025.14|Mxi1	4.9477041936779	4.96321436896288	5.98122904049985	6.07371664051681
ENSMUSG00000025026.15|Add3	6.49197671758031	6.59116586365427	6.80272003888848	6.68205385255354
ENSMUSG00000025027.18|Xpnpep1	6.29646380745747	6.24905594736645	6.64980282998618	6.6556391616407
ENSMUSG00000025034.9|Trim8	6.92538949250815	6.91059286817128	6.33837747331559	6.51040835882781
ENSMUSG00000025035.9|Arl3	4.96953737310983	4.83137306466729	5.42096758403637	5.57550311188392
ENSMUSG00000025036.7|Sfxn2	3.25555055159082	3.16720344628919	4.07096906297361	4.16089057565647
ENSMUSG00000025037.6|Maoa	5.72874724295447	5.75997192349319	4.72268402126165	4.71717873837371
ENSMUSG00000025040.13|Fundc1	4.86157481072192	4.78594896688892	5.06087001355401	4.95573323673955
ENSMUSG00000025041.17|Nt5c2	6.24368733580402	6.17525310821167	6.94139440027917	6.97272406666272
ENSMUSG00000025047.9|Pdcd11	7.18196963826368	7.07091928062994	6.72965085911211	6.64436586423192
ENSMUSG00000025049.6|Taf5	4.14946876295741	4.11227967685646	3.69907877043278	3.56141331540318
ENSMUSG00000025050.8|Pcgf6	5.18521210445739	5.33227384396266	5.44296895782686	5.42855083413699
ENSMUSG00000025059.16|Gk	6.69803269643364	6.66658202943832	7.06329360646612	6.96875363479609
ENSMUSG00000025060.14|Slk	8.23158421977517	8.30784859627191	8.00032152971231	7.89928379953333
ENSMUSG00000025066.10|Sfr1	6.89768779096023	6.91733915793549	7.31553656420377	7.37079318517852
ENSMUSG00000025068.8|Gsto1	8.65417886311812	8.74369047301802	9.47911614899401	9.55557176453658
ENSMUSG00000025069.15|Gsto2	1.90880343116977	1.43729385486146	0.628827247113733	1.20130500452365
ENSMUSG00000025075.14|Habp2	4.55500673311095	4.63264317689235	7.44488914608581	7.51249139833795
ENSMUSG00000025076.10|Casp7	2.49989129338534	2.64010131298431	2.25598728326323	2.07771103335091
ENSMUSG00000025077.13|Dclre1a	5.02720537101401	5.05935493437325	4.56391968740744	4.44226359544908
ENSMUSG00000025078.9|Nhlrc2	6.57478246454664	6.63590178050011	6.10950373711355	6.07056717186037
ENSMUSG00000025083.18|Afap1l2	0.666225570146268	0.4286497655998	-2.97479294231985	-1.99852858288246
ENSMUSG00000025085.16|Ablim1	5.2750837897886	5.37208504490066	5.34397833531814	5.21896517588922
ENSMUSG00000025086.13|Trub1	4.19984893219728	4.32811292079271	4.189022601624	4.17299193523899
ENSMUSG00000025089.15|Gfra1	2.99772525338652	2.94987239707895	2.95211261397186	2.44067781893642
ENSMUSG00000025102.14|3110040N11Rik	3.21591208207617	2.91571688953122	3.0423466715865	3.15747786432175
ENSMUSG00000025103.8|Btbd1	6.0088367022309	6.02455026470175	5.80535500843552	5.82468851948293
ENSMUSG00000025130.11|P4hb	9.90684454708662	9.9412068917026	11.0265706986833	11.0265706986833
ENSMUSG00000025132.13|Arhgdia	9.0084012414394	8.79307953618902	8.85323719223005	8.83541027450339
ENSMUSG00000025133.9|Ints4	5.38208102920041	5.32612946098917	5.76308806465858	5.596479976082
ENSMUSG00000025134.2|Alyref	6.12022519492979	6.11171170087742	5.56127267648911	5.54167855456189
ENSMUSG00000025135.12|Anapc11	5.88385479769556	5.94010773084291	5.6952373131803	5.86349793037771
ENSMUSG00000025137.15|Pcyt2	5.69142660287329	5.61445853441914	6.14541682818059	6.20455144827934
ENSMUSG00000025138.14|Sirt7	4.82440761577296	4.92538282641756	5.1341402052365	5.22248385599645
ENSMUSG00000025139.14|Tollip	6.46415197241773	6.42700431396221	5.79882137709146	5.75782222865721
ENSMUSG00000025140.15|Pycr1	6.0822399980886	5.79565875314424	3.84239375899101	3.97279874609623
ENSMUSG00000025142.18|Aspscr1	5.11531863052861	4.9329468623812	5.06866349123077	5.23206168377767
ENSMUSG00000025144.17|Cenpx	3.66361583217705	3.41756472134456	4.07096906297361	4.17299193523899
ENSMUSG00000025145.13|Lrrc45	4.58715196836533	4.59930181157215	6.09190376502642	6.2914588828583
ENSMUSG00000025147.7|Mob2	4.50806045450041	4.29251744277426	4.78465898429162	4.74028065957238
ENSMUSG00000025150.10|Cbr2	-0.107187213274146	-0.107187213274146	2.37511727969283	2.24366036692321
ENSMUSG00000025151.16|Maged1	6.69403560363866	6.59313396171974	8.31158413453604	8.31944672378786
ENSMUSG00000025153.9|Fasn	8.08632887055415	7.9208761329993	8.01889378696742	7.92653890182997
ENSMUSG00000025154.15|Arhgap19	5.20619492523025	5.33714769719512	5.39097238018345	5.199854867689
ENSMUSG00000025155.15|Dus1l	5.5853391620462	5.55270995212716	5.6880379859994	5.77807300823002
ENSMUSG00000025156.17|Gps1	6.68538793585952	6.64356908102801	6.33900388445162	6.3575167691454
ENSMUSG00000025157.8|Zdhhc16	5.44598600425751	5.41418965916161	5.57670985693225	5.64312849208065
ENSMUSG00000025158.7|Rfng	3.84991653908636	3.994676945109	4.71661041694068	4.89335789062382
ENSMUSG00000025159.8|Mms19	5.59439954886573	5.45725642829006	6.03436641740875	6.04068376416482
ENSMUSG00000025161.16|Slc16a3	6.82007525985298	6.7084379408597	7.50135093268364	7.64656762593408
ENSMUSG00000025162.17|Csnk1d	7.72352062423968	7.61393884274638	7.91016761459096	7.92118167945587
ENSMUSG00000025169.6|Ogfod3	2.95409434291477	3.02897210958045	2.74111034668325	2.69620802286763
ENSMUSG00000025171.2|Ubtd1	3.47040360881146	3.28589492725602	3.74862126339	3.55459857009288
ENSMUSG00000025173.13|Wdr45b	6.64720661593172	6.58821438940976	6.07631127788143	6.05324854981348
ENSMUSG00000025175.12|Fn3k	-5.63007697063851	-1.20823475855441	-0.107187213274146	0.207580380521417
ENSMUSG00000025176.14|Hoga1	2.11003306267468	2.03730326031659	2.67695553367579	2.67695553367579
ENSMUSG00000025178.9|Pi4k2a	6.10037516605046	6.05665909464232	5.80814502245738	5.72623516592253
ENSMUSG00000025184.10|R3hcc1l	4.70710592810518	4.72351971641303	5.20972887184661	5.05542869386063
ENSMUSG00000025185.14|Loxl4	5.44296895782686	5.37419579408453	3.33499155860224	3.26688614217498
ENSMUSG00000025188.15|Hps1	4.51387747561981	4.66226813621644	5.49211245193566	5.54167855456189
ENSMUSG00000025190.13|Got1	7.37349572963076	7.2380676974326	5.87617578318146	5.77306365571993
ENSMUSG00000025192.13|Entpd7	3.19140542992123	3.01152352476302	4.11430384536233	4.0288734143937
ENSMUSG00000025193.14|Cutc	2.79126184751638	2.69722115407226	3.66065670981572	3.69343514882972
ENSMUSG00000025194.5|Abcc2	-0.201013293190141	-0.0450832850781973	2.05151300582913	1.80931609796783
ENSMUSG00000025195.9|Dnmbp	5.92013517146236	5.82865645740319	6.79958897076563	6.71192270856446
ENSMUSG00000025196.4|Cpn1	3.85494312799113	3.91838411165304	5.47793392587729	5.57108539617821
ENSMUSG00000025198.16|Erlin1	6.63294117890236	6.57791208498324	5.83796568034142	5.78548043848513
ENSMUSG00000025199.16|Chuk	7.2686874065077	7.38994488617439	6.15052386942564	6.09550784051523
ENSMUSG00000025200.7|Cwf19l1	4.30104617417641	4.26217326138228	4.17299193523899	4.29216174861534
ENSMUSG00000025203.6|Scd2	8.87665109489791	8.94437319518106	9.61208868940289	9.50375684914663
ENSMUSG00000025204.10|Ndufb8	6.22809390648404	6.20376067764726	6.29303562711908	6.39409575385825
ENSMUSG00000025207.16|Sema4g	4.94913456084997	4.9036495856015	8.64130485007726	8.74369047301802
ENSMUSG00000025208.9|Mrpl43	5.03918504646354	5.1111093797972	5.03559116980701	5.14833417175939
ENSMUSG00000025209.5|Twnk	5.76374419042341	5.69551905492841	5.99110575850995	5.85771463736108
ENSMUSG00000025212.17|Sfxn3	5.68266646991189	5.66776791459094	6.09486723238838	6.08136840661548
ENSMUSG00000025213.11|Kazald1	-0.107187213274146	0.00152067535777277	2.05151300582913	2.1875082460513
ENSMUSG00000025217.15|Btrc	4.26365036729685	4.18101345774527	4.73697472008367	4.76836651951093
ENSMUSG00000025218.6|Poll	3.66361583217705	3.73990141369007	4.57189225880359	4.51796739363839
ENSMUSG00000025220.8|Mgea5	8.3264866028716	8.3849185381619	7.81688339918855	7.80558756070073
ENSMUSG00000025223.15|Ldb1	6.53280746232004	6.3411554573896	7.22682827497253	7.41550801793786
ENSMUSG00000025224.16|Gbf1	6.13046259936923	6.06904690512046	6.44128731570233	6.29014458929501
ENSMUSG00000025225.15|Nfkb2	7.33047918493918	7.22516294387268	6.3407933729006	6.39409575385825
ENSMUSG00000025226.11|Fbxl15	1.36319778963147	1.45879038327065	1.63346011170138	1.65222173904779
ENSMUSG00000025227.14|Mfsd13a	2.8924756852079	2.99690179588218	4.50485891962565	4.60235993396903
ENSMUSG00000025228.5|Actr1a	6.21857058258347	6.09115764689443	6.7308173873881	6.71779242454792
ENSMUSG00000025231.17|Sufu	5.23821618908508	5.22385248057356	5.86526028505483	5.67780771575204
ENSMUSG00000025232.8|Hexa	6.19789444802915	6.20652656149876	6.39061258744007	6.38658031838846
ENSMUSG00000025234.11|Arih1	7.11284351589304	7.13549721973346	6.64676465626604	6.56186182821954
ENSMUSG00000025235.8|Bbs4	3.73236340947778	3.59747152408347	3.45570768651647	3.31862887497902
ENSMUSG00000025236.11|Adpgk	5.97091815674746	6.03969928542697	5.02405398959688	5.08438328858269
ENSMUSG00000025237.16|Parp6	4.57709870193391	4.48415091677116	4.57189225880359	4.70825162419268
ENSMUSG00000025239.3|Limd1	5.830466312159	5.6983318214849	5.93917445061217	5.90647538535418
ENSMUSG00000025240.9|Sacm1l	5.31038397651482	5.39376296286234	5.50377376756146	5.33101319361966
ENSMUSG00000025241.16|Fyco1	3.41819089169628	3.64308782016393	4.59564092138785	4.20847482304427
ENSMUSG00000025245.14|Lztfl1	2.97104577776483	3.17444667733686	3.54961322520385	3.60229335783796
ENSMUSG00000025246.13|Tbl1x	8.02342067941206	8.01524162804299	7.37870571628835	7.2771408730909
ENSMUSG00000025257.5|Ribc1	1.38254284358886	1.349628691561	1.23949862620209	1.38254284358886
ENSMUSG00000025260.10|Hsd17b10	6.45489277749243	6.27229747595761	6.3648932091647	6.52259675433769
ENSMUSG00000025261.17|Huwe1	8.60926610536789	8.56800450803663	8.39532532404966	8.27506926742153
ENSMUSG00000025262.8|Fam120c	4.33820407525865	4.418193161684	3.72139809658057	3.3437385392952
ENSMUSG00000025264.12|Tsr2	4.48935701098301	4.42876708140812	3.44438895165079	3.61653083372526
ENSMUSG00000025265.14|Fgd1	2.96354333145813	2.69722115407226	2.4871854732111	2.42983814255402
ENSMUSG00000025266.11|Gnl3l	6.13274964858516	6.14541682818059	5.74318291732261	5.6363293408919
ENSMUSG00000025268.15|Maged2	4.771080036852	4.58898004778175	6.33837747331559	6.39912877687468
ENSMUSG00000025269.16|Apex2	3.54101574444351	3.31862887497902	3.01152352476302	3.07820551003549
ENSMUSG00000025271.13|Pfkfb1	1.18606561009476	0.814243349343678	1.38836028841958	0.955464468371322
ENSMUSG00000025277.14|Abhd6	4.36679346772862	4.42473426524555	4.81857468560164	4.9031756384108
ENSMUSG00000025278.9|Flnb	9.96971022883602	9.9162247153195	9.29024610188181	9.18557784547226
ENSMUSG00000025280.8|Polr3a	5.30542101431177	5.30229708366282	4.77079241816246	4.70202168647418
ENSMUSG00000025283.15|Sat1	6.87844067898059	6.90061670785675	7.47940843057998	7.57519806040395
ENSMUSG00000025287.15|Acot9	6.28038790004232	6.31538114398659	5.31166297088324	5.29298594107106
ENSMUSG00000025289.15|Prdx4	5.28482593220505	5.37837106067921	6.14624017370138	6.1857252639952
ENSMUSG00000025290.17|Rps24	10.091903662585	10.1261045516162	9.80040205457829	9.86960220248967
ENSMUSG00000025314.16|Ptprj	5.79882137709146	5.77650294603501	6.98712060164676	6.94139440027917
ENSMUSG00000025316.16|Banp	5.18219868982402	5.14610871712885	4.54260992514325	4.59629788652436
ENSMUSG00000025323.10|Sp4	2.47273796472927	2.59833316778399	1.62424054823787	1.83385750478727
ENSMUSG00000025324.8|Atp10a	4.65478199524294	4.52472949762196	3.27383448923668	3.23563130069046
ENSMUSG00000025326.12|Ube3a	6.69340303077407	6.81492163243693	6.34742551267798	6.20601863331561
ENSMUSG00000025329.3|Padi1	0.628827247113733	1.11141481749738	-0.68997616594045	-0.94204306993635
ENSMUSG00000025330.6|Padi4	4.057978793981	4.14169575350894	-1.20823475855441	-1.99852858288246
ENSMUSG00000025332.14|Kdm5c	7.04758081512823	7.05194772068194	7.17814685955689	7.12217956964355
ENSMUSG00000025337.10|Sbds	6.56478615479297	6.49886925000859	6.08749480941263	6.20907276140728
ENSMUSG00000025340.14|Rabgef1	5.23437855072416	5.15534368340114	4.71493285112029	4.85880938568439
ENSMUSG00000025347.4|Mettl7b	3.95166889149113	3.89725687830083	5.07629581395442	5.34288051489616
ENSMUSG00000025348.9|Itga7	6.49612912298549	6.39999489198744	5.63951132183362	5.78334814510553
ENSMUSG00000025350.15|Rdh5	3.29936655895881	3.31274846831464	2.6264465060875	2.75566964414098
ENSMUSG00000025351.14|Cd63	8.80162391585299	8.7290855143101	8.50869869549807	8.62204527492379
ENSMUSG00000025352.6|Gdf11	3.59747152408347	3.56819459690142	3.56211501621112	3.44845359511538
ENSMUSG00000025353.5|Ormdl2	4.85652840705777	4.78914213487045	5.63325150106565	5.70268828844674
