ensid_gene	gene	fc	log2fc	pvalue	fdr	gsea_ranking_score
ENSMUSG00000026280.17|Atg4b	Atg4b	-1.01996921880424	-0.0285256144040771	0.689103232694013	0.722078925402529	-0.161715712735321
ENSMUSG00000026281.15|Dtymk	Dtymk	-1.29819766002604	-0.376510060863374	1.13852389743073e-05	2.3392893874469e-05	-4.9436578491829
ENSMUSG00000026283.13|Ing5	Ing5	-1.9740290689203	-0.981143234616187	2.2307700013477e-13	1.6102854565284e-12	-12.6515452043888
ENSMUSG00000026289.15|Atg16l1	Atg16l1	-1.29297656880964	-0.370696131011715	3.37015351058021e-05	6.50984062648249e-05	-4.47235031655314
ENSMUSG00000026295.12|Spp2	Spp2	193.310909154805	7.59477924553101	2.05118089098478e-17	3.94700435764533e-16	16.6879960380751
ENSMUSG00000026303.6|Mlph	Mlph	2.0972440444789	1.06849474950021	2.0454901858929e-16	3.01367414753098e-15	15.6892025998727
ENSMUSG00000026304.13|Rab17	Rab17	1.71615289011945	0.779178086632039	6.63944842158123e-06	1.40830215820325e-05	5.17786799855572
ENSMUSG00000026305.15|Lrrfip1	Lrrfip1	-2.17647433313087	-1.12199300671752	3.62622712337957e-17	6.48396024171264e-16	-16.4405449979952
ENSMUSG00000026307.12|Scly	Scly	1.63334942686191	0.707833463571677	6.60085716375588e-09	2.14878297029638e-08	8.1803996648645
ENSMUSG00000026308.8|Klhl30	Klhl30	2.07337831323928	1.05198337782605	0.00193721006890665	0.00299076122780281	2.71282328231638
ENSMUSG00000026309.14|Ilkap	Ilkap	1.05233724664081	0.0735971248636611	0.294703520488204	0.332834447849385	0.530614676096229
ENSMUSG00000026311.16|Asb1	Asb1	-1.52421317319149	-0.608064689182279	6.01977029856202e-08	1.70001503173839e-07	-7.22042008016581
ENSMUSG00000026313.16|Hdac4	Hdac4	-1.85478049567394	-0.891248460948196	9.0879938481315e-12	4.83382066549934e-11	-11.0415319756167
ENSMUSG00000026315.13|Serpinb8	Serpinb8	6.06249307338481	2.59991119385738	5.15760589440373e-11	2.3966354638062e-10	10.2875518464604
ENSMUSG00000026317.7|Cln8	Cln8	-2.59889219598532	-1.37789679096939	8.83140647685737e-15	8.80108681985136e-14	-14.0539701258113
ENSMUSG00000026319.13|Relch	Relch	1.30239707886868	0.381169368916438	2.40004398265723e-05	4.72971256036293e-05	4.6197807994341
ENSMUSG00000026321.7|Tnfrsf11a	Tnfrsf11a	1.82357610613334	0.866770411162888	6.48246808668427e-09	2.11326910649065e-08	8.18825961259348
ENSMUSG00000026333.14|Gin1	Gin1	-1.0186212109657	-0.0266176642059417	0.821464102921991	0.842902734368586	-0.0854114100055739
ENSMUSG00000026335.16|Pam	Pam	1.4860282248044	0.571461517894431	5.76285791623842e-10	2.25538354994953e-09	9.23936208785475
ENSMUSG00000026339.18|Ccdc93	Ccdc93	-1.2145604048339	-0.280434242618672	0.000664609946070298	0.00108629130157387	-3.17743316367253
ENSMUSG00000026341.16|Actr3	Actr3	1.20792513758424	0.272531044909083	0.000273768899126671	0.00047082176866068	3.56261589040529
ENSMUSG00000026342.10|Slc35f5	Slc35f5	1.80985807444863	0.855876568403957	1.26847854415938e-12	7.95305734281545e-12	11.896716874309
ENSMUSG00000026343.6|Gpr39	Gpr39	-1.23813527869936	-0.308168952069463	0.000146545509838697	0.00026099410463578	-3.83402748382501
ENSMUSG00000026349.14|Ccnt2	Ccnt2	1.02655055329947	0.0378046758620965	0.598151776685562	0.636352517882184	0.223188602945556
ENSMUSG00000026353.9|Ubxn4	Ubxn4	-1.10339344690413	-0.141947317388084	0.040650870573037	0.0526735518309378	-1.39093014918387
ENSMUSG00000026355.11|Mcm6	Mcm6	1.30597826849544	0.385130890609685	1.43709658842429e-06	3.34464496006015e-06	5.84251404160135
ENSMUSG00000026356.15|Dars	Dars	-1.39334800978021	-0.478555637895255	2.78928582182801e-08	8.27445672259177e-08	-7.55450698072048
ENSMUSG00000026360.9|Rgs2	Rgs2	3.22110571098066	1.68755600819201	3.50721917101714e-08	1.02504265531677e-07	7.45503709360263
ENSMUSG00000026361.9|Cdc73	Cdc73	-1.38206537136453	-0.466825856473597	2.14961142736129e-07	5.60319998156096e-07	-6.66764003785384
ENSMUSG00000026365.15|Cfh	Cfh	15.9664503219246	3.99697170180191	3.73555809974858e-31	2.54821095774349e-27	30.4276445045489
ENSMUSG00000026374.14|Tsn	Tsn	1.14186380637254	0.191390586262747	0.00520758623353472	0.00761409270004439	2.28336352974542
ENSMUSG00000026377.12|Nifk	Nifk	-1.17192686589405	-0.22888254117305	0.00213729155522051	0.00327851008408741	-2.6701362302053
ENSMUSG00000026380.10|Tfcp2l1	Tfcp2l1	1.10876005235212	0.148947184492791	0.0914582948536944	0.112451830992155	1.038776899856
ENSMUSG00000026383.14|Epb41l5	Epb41l5	1.3462573533201	0.428954224858221	9.42827983337713e-06	1.9602258727029e-05	5.02556753600261
ENSMUSG00000026384.13|Ptpn4	Ptpn4	-1.21148747058025	-0.276779484256683	0.00712623973834385	0.0102254195151688	-2.14713957136355
ENSMUSG00000026385.16|Dbi	Dbi	2.37183365870374	1.24600283442939	2.66713265652587e-17	5.01207862713257e-16	16.5739553830486
ENSMUSG00000026388.15|3110009E18Rik	3110009E18Rik	-2.75665741797127	-1.46291998838421	6.56517524269895e-05	0.000122579288129385	-4.18275367689798
ENSMUSG00000026393.10|Nek7	Nek7	-1.42292150893765	-0.508856082251203	6.92833110913262e-09	2.25162509104088e-08	-8.15937136529888
ENSMUSG00000026395.16|Ptprc	Ptprc	1.92021959393895	0.941271305202269	0.000293174561528707	0.000501917498172437	3.53287371570553
ENSMUSG00000026398.14|Nr5a2	Nr5a2	3.15429394455397	1.6573171092693	1.41772488861085e-07	3.79404092885795e-07	6.84840803639557
ENSMUSG00000026399.12|Cd55	Cd55	3.05724533796764	1.61223233032991	6.72000234617066e-12	3.68480001380492e-11	11.1726305753199
ENSMUSG00000026404.12|Ddx59	Ddx59	-1.91318547837946	-0.935976746013771	2.35183865101293e-09	8.2760213349934e-09	-8.62859247654929
ENSMUSG00000026405.14|C4bp	C4bp	45.4387333400328	5.50585071341122	2.82229535887088e-22	2.3336106412773e-20	21.5493975384146
ENSMUSG00000026409.14|Pfkfb2	Pfkfb2	1.80018081327553	0.848141820618813	1.18025629520488e-09	4.36848525107981e-09	8.9280236744676
ENSMUSG00000026411.17|Tmem9	Tmem9	1.57823869735487	0.658315419196284	5.0147416624742e-09	1.66451156793371e-08	8.29975143501679
ENSMUSG00000026413.12|Pkp1	Pkp1	-6.23989421421421	-2.64152157108717	3.66073330946481e-10	1.48773859222605e-09	-9.43643190904434
ENSMUSG00000026414.13|Tnnt2	Tnnt2	-2.41730713826286	-1.27340079072756	3.56234262096875e-09	1.21593796291911e-08	-8.44826431304788
ENSMUSG00000026417.13|Pigr	Pigr	117.462808647911	6.87606022935108	1.24392456674568e-17	2.49205034715291e-16	16.9052059550466
ENSMUSG00000026421.14|Csrp1	Csrp1	1.8937443547255	0.921241587900883	1.52926411638521e-14	1.44686202079358e-13	13.8155175019108
ENSMUSG00000026425.15|Srgap2	Srgap2	1.01831824866847	0.0261885083908853	0.68620407573133	0.719646568160699	0.163546706766045
ENSMUSG00000026426.10|Arl8a	Arl8a	-1.42954016912809	-0.515551159309818	2.94906507864506e-08	8.71245016629592e-08	-7.53031564352667
ENSMUSG00000026427.16|Eif2d	Eif2d	-1.02444357743404	-0.0348405282264741	0.627475652487864	0.664131510227555	-0.202403121154197
ENSMUSG00000026429.9|Ube2t	Ube2t	1.06421657770137	0.089791782211103	0.383718303204909	0.424579789993883	0.415987484639816
ENSMUSG00000026430.16|Rassf5	Rassf5	1.11500836504945	0.157054533616507	0.281041606955585	0.31898923824418	0.551229379975396
ENSMUSG00000026433.13|Rab29	Rab29	2.66244649341387	1.41275253211326	1.49222963797852e-09	5.43472742950906e-09	8.82616433850357
ENSMUSG00000026434.12|Nucks1	Nucks1	-1.24278202958979	-0.313573285605922	4.81759630074707e-05	9.13883013502395e-05	-4.31716959530976
ENSMUSG00000026435.15|Slc45a3	Slc45a3	-1.33764667278352	-0.419697091510652	0.0275545040012613	0.0366164998030316	-1.55980740214727
ENSMUSG00000026436.15|Elk4	Elk4	1.14510111166609	0.195474992958727	0.0113466917649464	0.0158414772563614	1.94513074266971
ENSMUSG00000026437.11|Cdk18	Cdk18	1.43449017347382	0.520538085409367	1.26588314091719e-07	3.40371377444486e-07	6.89760638404796
ENSMUSG00000026439.14|Rbbp5	Rbbp5	-1.65273767137906	-0.724857752921682	1.97082145438701e-11	9.84184374165519e-11	-10.7053527186362
ENSMUSG00000026447.16|Pik3c2b	Pik3c2b	2.26376487231337	1.1787241193167	5.65409263006154e-14	4.64971583797044e-13	13.2476370808138
ENSMUSG00000026450.14|Chit1	Chit1	1.94472713859858	0.959567747290658	0.00330704503806992	0.00496238621363703	2.48055989046518
ENSMUSG00000026455.14|Klhl12	Klhl12	-1.03453136610284	-0.048977387136075	0.545226174045436	0.58520342164282	-0.263423303661556
ENSMUSG00000026456.18|Cyb5r1	Cyb5r1	-2.83110435569014	-1.50136492856612	6.56670573206065e-20	2.58183188191653e-18	-19.1826524449284
ENSMUSG00000026457.14|Adipor1	Adipor1	1.30613035644785	0.385298890158299	1.14030499875181e-06	2.69062281182479e-06	5.94297897185756
ENSMUSG00000026463.17|Atp2b4	Atp2b4	6.79247069242281	2.76393643564232	1.67026388150476e-19	5.74953798452011e-18	18.777214910153
ENSMUSG00000026466.16|Tor1aip1	Tor1aip1	1.00258711401883	0.00372759678266554	0.960282174721943	0.965376885250274	0.0176011326708801
ENSMUSG00000026469.14|Xpr1	Xpr1	1.21617050259441	0.282345503455539	0.00190376043973966	0.0029427831043925	2.72038770208852
ENSMUSG00000026470.14|Stx6	Stx6	-1.04960455040792	-0.069845879676774	0.368639152728168	0.409255753980828	-0.433398540764299
ENSMUSG00000026471.14|Mr1	Mr1	1.59706634256148	0.675424243930399	0.00180264483300287	0.0027947140291657	2.74408983193612
ENSMUSG00000026473.15|Glul	Glul	3.15487362245979	1.65758221506448	4.03720592032285e-21	2.28546059630559e-19	20.3939190985512
ENSMUSG00000026475.7|Rgs16	Rgs16	-2.58891859225775	-1.37234960085311	5.7071354985013e-10	2.2348579106215e-09	-9.24358181633262
ENSMUSG00000026478.14|Lamc1	Lamc1	-1.63449674687269	-0.708846505722303	7.13345329745986e-12	3.89131160884626e-11	-11.1467001777275
ENSMUSG00000026479.13|Lamc2	Lamc2	-2.2983500584968	-1.20059854959211	4.03916274071869e-16	5.5662926536995e-15	-15.3937086484462
ENSMUSG00000026482.13|Rgl1	Rgl1	1.72155351164792	0.783711025397655	5.98539248575044e-11	2.75223153633614e-10	10.2229073659248
ENSMUSG00000026483.13|Fam129a	Fam129a	-2.41099403346678	-1.26962808067974	1.34524115036685e-18	3.45633239443596e-17	-17.8711998562668
ENSMUSG00000026484.13|Rnf2	Rnf2	-1.58290871413209	-0.662578058086368	1.9958278999476e-10	8.47465920914569e-10	-9.69987691060651
ENSMUSG00000026489.13|Coq8a	Coq8a	2.91878399461977	1.5453674477632	3.75235586350568e-09	1.27709048509427e-08	8.42569598099978
ENSMUSG00000026490.18|Cdc42bpa	Cdc42bpa	-1.44702933028219	-0.533094164595154	3.41522500556094e-09	1.17040730346315e-08	-8.46658067837939
ENSMUSG00000026491.13|Ahctf1	Ahctf1	-2.03085059484668	-1.02208410767828	1.09473887114032e-15	1.36024794343965e-14	-14.9606894610497
ENSMUSG00000026492.11|Tfb2m	Tfb2m	-1.45823683943661	-0.544225053911519	6.42192670798963e-08	1.80424930142303e-07	-7.19233465524683
ENSMUSG00000026495.8|Efcab2	Efcab2	-2.13470228899786	-1.09403488196051	5.33694435408098e-07	1.32289120317454e-06	-6.27270732536609
ENSMUSG00000026496.11|Parp1	Parp1	1.2109317623293	0.276117569472493	0.000161080420762866	0.000285405218242569	3.79295724462984
ENSMUSG00000026499.5|Acbd3	Acbd3	-1.1601942649084	-0.214366392899939	0.00390307827694456	0.00580188460801423	-2.40859273877661
ENSMUSG00000026500.6|Cox20	Cox20	1.76390161145984	0.818770091157531	1.34659167422279e-06	3.14743022296069e-06	5.87076407503834
ENSMUSG00000026502.13|Desi2	Desi2	-2.42830910758028	-1.2799520787554	1.7805763889778e-17	3.47034338211773e-16	-16.7494393898078
ENSMUSG00000026504.17|Sdccag8	Sdccag8	1.09581822045218	0.132008497018499	0.168811517512184	0.198937162772629	0.772597926067311
ENSMUSG00000026509.15|Capn2	Capn2	-1.08310473224361	-0.115172752995172	0.0746270842021232	0.0929890683870278	-1.12710352661847
ENSMUSG00000026510.10|Trp53bp2	Trp53bp2	-1.0476592082647	-0.0671695007462416	0.36336775343681	0.40383074781186	-0.439653616174491
ENSMUSG00000026511.7|Srp9	Srp9	-1.04516689935316	-0.0637333400506792	0.361060129592819	0.401431939582283	-0.442420466305477
ENSMUSG00000026516.8|Nvl	Nvl	-1.13264097182137	-0.179690623508132	0.0105653510858715	0.0148158171306964	-1.97611606679688
ENSMUSG00000026519.16|Tmem63a	Tmem63a	1.63602501995678	0.710194811783057	5.82343558586506e-12	3.22439657865085e-11	11.2348207239805
ENSMUSG00000026520.8|Pycr2	Pycr2	1.27754788014347	0.353377361731273	2.04685701750566e-05	4.07787241381859e-05	4.68891249376989
ENSMUSG00000026526.14|Fh1	Fh1	-1.0237838968195	-0.0339112193523095	0.616579206234565	0.654237692191349	-0.210011125684536
ENSMUSG00000026535.9|Ifi202b	Ifi202b	-153.511740456298	-7.26220518576343	7.75065172764657e-18	1.62680217723511e-16	-17.1106617775169
ENSMUSG00000026536.9|Ifi211	Ifi211	-1.42313702956512	-0.509074581299516	6.65978313959171e-07	1.62422991371916e-06	-6.17653991239307
ENSMUSG00000026544.6|Dusp23	Dusp23	1.66125582294949	0.73227425637166	0.000140735395856248	0.00025121719294345	3.85159666097476
ENSMUSG00000026546.16|Cfap45	Cfap45	-1.18580390397191	-0.245865451571874	0.19427328593524	0.226749117975402	-0.71158691411223
ENSMUSG00000026547.15|Tagln2	Tagln2	-1.30297060315203	-0.381804535045573	1.20542544942298e-06	2.83398576709938e-06	-5.91885964377296
ENSMUSG00000026548.4|Slamf9	Slamf9	-4.4554934320645	-2.15558521459169	4.29414354419214e-11	2.02296272007643e-10	-10.3671234421055
ENSMUSG00000026553.17|Copa	Copa	1.27036707323668	0.345245424730022	9.87974569086727e-06	2.0469152689522e-05	5.00525423420534
ENSMUSG00000026554.15|Dcaf8	Dcaf8	2.00890977931689	1.00641277370045	1.00707814546625e-15	1.26153756112408e-14	14.9969368285248
ENSMUSG00000026556.15|Vangl2	Vangl2	1.3334415032524	0.415154536685799	0.00246520167830283	0.00375491196796757	2.60814754527472
ENSMUSG00000026558.13|Uck2	Uck2	-1.31574555035167	-0.39588051586703	8.23670651186888e-07	1.97875307169268e-06	-6.08424640840586
